['2020-10-04_os/Backpack-gus_backpack_3756', 509.34677, 22.494976, 524.57007, 65.513405, -1, -1, 538.95844, 18.635187, 504.51102, 17.679108, 517.92126, 14.832803, 428.9652, 86.55483, 509.30255, 96.12993, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0, 4]
['2020-10-04_os/Backpack-gus_backpack_800', 537.04266, 95.19994, 548.5458, 134.35869, -1, -1, 562.917, 81.81149, 530.3541, 88.44601, 543.743, 86.57739, 462.4353, 202.30734, 563.81, 210.87872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 13]
['2020-10-04_os/Backpack-gus_backpack_804', 532.2581, 96.16686, 546.5929, 135.33546, -1, -1, 561.86774, 86.5716, 524.65955, 89.44731, 539.9154, 87.565765, 458.62405, 203.25877, 558.07526, 210.9285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 13]
['2020-10-04_os/Backpack-gus_backpack_808', 525.5909, 98.07824, 539.8847, 137.27676, -1, -1, 555.18036, 87.573395, 519.8329, 93.26498, 534.1693, 89.45048, -1, -1, 549.47614, 211.84651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 13]
['2020-10-04_os/Backpack-gus_backpack_812', 517.0046, 101.86334, 532.2872, 139.16324, -1, -1, 546.6267, 89.43857, 512.1663, 95.1398, 525.56354, 93.25819, -1, -1, 539.9187, 210.91948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_816', 509.30716, 101.89232, 524.5968, 140.11, -1, -1, 538.93304, 90.42264, 502.63205, 95.165794, 516.97736, 94.19955, -1, -1, 531.2859, 209.94228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_820', 501.68323, 102.78879, 516.9358, 141.0404, -1, -1, 531.2789, 91.34738, 495.91745, 95.20574, 509.3463, 94.21961, -1, -1, 522.69586, 207.09819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_824', 498.78613, 102.86073, 510.24448, 141.12497, -1, -1, 524.6501, 92.320595, 493.023, 96.1195, 506.41983, 95.14726, -1, -1, 516.95667, 205.16629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_828', 492.10532, 106.65963, 503.57864, 146.82587, -1, -1, 517.94635, 96.18546, 485.4358, 101.84733, 499.74026, 98.047035, 419.4101, 197.52855, 511.2227, 208.03374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_832', 487.29315, 108.56654, 500.72977, 145.88521, -1, -1, 515.9734, 97.13262, 481.5748, 101.87094, 494.95047, 99.00442, 409.85852, 193.67732, 507.3616, 205.1948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_852', 460.52097, 114.30975, 471.07306, 155.43092, -1, -1, 486.33252, 105.70386, 454.7723, 109.49701, 468.19043, 105.701614, -1, -1, 470.05872, 203.2922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Backpack-gus_backpack_856', 453.80713, 116.21688, 463.42606, 156.35878, -1, -1, 479.64185, 109.50356, 448.0626, 109.548645, 461.45547, 108.57515, 374.45184, 195.63246, 459.5905, 203.30359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_0', 304.63834, 91.37278, 332.3293, 143.97949, -1, -1, 341.93887, 88.45665, 303.6868, 82.77594, 316.12637, 81.78518, 165.01547, 160.22691, 295.03754, 262.5675, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]
['2020-10-04_os/Fridge-gus_refrigerator_1020', 437.55228, 142.06433, 520.7854, 247.25723, -1, -1, 519.83966, 133.45563, 440.4815, 125.81622, 454.82822, 125.74797, 231.93423, 286.47232, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]
['2020-10-04_os/Fridge-gus_refrigerator_1024', 449.07642, 156.42628, 531.29663, 257.76923, -1, -1, 531.30133, 148.76376, 454.78842, 141.06473, 469.10336, 140.14598, 249.15927, 293.1328, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]
['2020-10-04_os/Fridge-gus_refrigerator_1036', 456.696, 156.38327, 524.60425, 247.24002, -1, -1, 530.3191, 149.74019, 462.45334, 141.0885, 472.0106, 141.12973, 264.49103, 274.04587, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]
['2020-10-04_os/Fridge-gus_refrigerator_1040', 455.79663, 149.73209, 526.5315, 240.5735, -1, -1, 528.4287, 143.04214, 461.5065, 135.33835, 472.01526, 135.35443, 272.10083, 272.12418, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]
['2020-10-04_os/Fridge-gus_refrigerator_1044', 440.475, 148.68933, 507.37717, 234.82118, -1, -1, 510.2618, 141.12064, 447.12204, 133.39836, 456.7175, 133.41812, 255.82701, 271.13443, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]
['2020-10-04_os/Fridge-gus_refrigerator_1048', 416.53067, 147.77283, 477.72592, 232.89796, -1, -1, 480.62708, 141.12605, 421.306, 133.40187, 431.8528, 133.39838, 233.86395, 264.43555, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_12', 302.77502, 95.19549, 331.40308, 148.70874, -1, -1, 340.96414, 91.35937, 302.72308, 88.45916, 313.2415, 87.50035, 164.06609, 164.04451, 294.08777, 265.4561, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]
['2020-10-04_os/Fridge-gus_refrigerator_1404', 188.94362, 79.835205, 95.17943, 143.97119, 126.75626, 40.68252, -1, -1, 181.24953, 54.041653, 188.93958, 57.84686, 400.27585, 263.49594, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]
['2020-10-04_os/Fridge-gus_refrigerator_1412', 194.61757, 126.709915, 103.78796, 183.17491, 126.78024, 99.007965, -1, -1, 181.29369, 104.74085, 192.71832, 110.502426, 408.8791, 302.6968, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1420', 181.28157, 96.16771, 86.58103, 156.38423, 113.34881, 71.28478, -1, -1, 167.87584, 75.11635, 184.13666, 80.87342, 393.5706, 287.4114, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1424', 175.52034, 101.8777, 88.483826, 157.35219, 103.83144, 74.17821, -1, -1, 160.23833, 80.808716, 173.63359, 87.49356, 384.98453, 288.37552, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1432', 156.37462, 79.832634, 71.27368, 142.05591, 79.87444, 50.212906, -1, -1, 140.10805, 56.94496, 154.47418, 63.63574, 371.58572, 270.19226, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1440', 125.781654, 53.096863, 41.61764, 118.14833, 44.496838, 27.27038, -1, -1, 105.716515, 30.135157, 125.82802, 34.934334, 265.42874, 225.23755, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1444', 119.111305, 51.21914, 41.62632, 115.27293, 41.644203, 28.232166, -1, -1, 101.86124, 29.20569, 119.14249, 34.913963, 346.72595, 242.49185, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1448', 135.3809, 49.263092, 64.56467, 111.44006, 58.851532, 26.279835, -1, -1, 117.159775, 27.260847, 134.4453, 33.025414, 348.6526, 240.53984, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1456', 165.00839, 81.805534, 108.58159, 146.84273, 99.01471, 62.66394, -1, -1, 149.66391, 64.528404, 167.8633, 68.39202, 352.44357, 258.72684, 356.27887, 258.71606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1468', 179.37712, 84.6495, 121.95967, 142.99959, 119.09858, 64.55403, -1, -1, 164.07182, 66.47937, 182.20506, 72.17415, 347.66177, 240.59027, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1472', 179.29387, 96.153496, 118.15787, 149.7312, 118.17229, 72.235954, -1, -1, 164.003, 78.929115, 181.26892, 81.797356, 346.6937, 248.17775, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1476', 182.2353, 103.77674, 119.08575, 149.71542, 125.80097, 73.210526, -1, -1, 170.71594, 85.60947, 187.93718, 89.46191, 351.49515, 254.908, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1488', 195.60634, 88.524055, 134.38657, 141.06876, 136.3231, 62.665573, -1, -1, 183.1566, 70.33174, 201.31287, 75.11061, 368.6971, 237.69124, 364.90744, 234.83902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]
['2020-10-04_os/Fridge-gus_refrigerator_1492', 187.0115, 78.90995, 121.95467, 126.72382, 126.71952, 45.462696, -1, -1, 174.57321, 56.947548, 190.83168, 64.6111, 368.7207, 233.89774, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]
['2020-10-04_os/Fridge-gus_refrigerator_1496', 180.29956, 87.481544, 105.70418, 128.65845, 117.17309, 50.254276, -1, -1, 170.71329, 63.62413, 186.05527, 72.20992, 377.32855, 258.74506, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1508', 149.66232, 134.40976, 27.291212, 169.78073, 80.82812, 89.43976, -1, -1, 141.05042, 110.466484, 152.55669, 119.1185, 246.30069, 286.47913, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1520', 157.39413, 112.42501, 38.760117, 143.00769, 89.47671, 68.4004, -1, -1, 149.71275, 88.48832, 162.12234, 97.12382, 266.37897, 256.7913, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1524', 156.3685, 114.312195, 33.98071, 142.0511, 87.519066, 67.46049, -1, -1, 147.78404, 88.49874, 157.36523, 97.12106, 378.26883, 296.03464, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1532', 148.74345, 63.601837, 22.500988, 90.413315, 72.24721, 11.965964, -1, -1, 140.0983, 33.949005, 149.65886, 41.633945, 273.0783, 217.5771, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1536', 142.0369, 68.405426, 15.7991295, 103.78635, 67.4369, 23.462431, -1, -1, 133.42554, 40.639076, 142.08875, 49.288727, 274.0317, 236.73715, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1540', 140.13152, 93.260506, 12.930406, 143.9637, 56.946175, 41.601826, -1, -1, 127.691536, 61.71656, 141.06721, 72.18557, 270.2085, 264.49985, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1544', 143.95984, 129.61974, 11.986312, 189.87361, 58.858902, 86.566086, -1, -1, 132.48088, 101.86425, 145.87074, 110.50325, 275.9442, 312.27618, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]
['2020-10-04_os/Fridge-gus_refrigerator_1596', 140.11853, 178.40779, 49.279736, 304.63843, 50.23658, 191.76425, -1, -1, 116.204384, 163.10136, 127.697784, 160.23328, 286.46512, 349.60712, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7]
['2020-10-04_os/Fridge-gus_refrigerator_16', 303.66925, 95.1302, 332.34586, 147.78998, -1, -1, 341.00098, 90.4035, 302.7307, 87.53641, 313.2507, 86.57508, 164.06097, 163.09749, 294.07758, 264.51584, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]
['2020-10-04_os/Fridge-gus_refrigerator_1608', 155.42705, 156.34993, 56.92601, 282.63242, 57.88572, 156.3492, -1, -1, 133.42792, 135.37688, 145.86697, 135.37445, 407.92584, 278.827, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7]
['2020-10-04_os/Fridge-gus_refrigerator_1612', 151.63211, 135.33867, 55.005905, 265.4201, 57.88533, 133.45578, -1, -1, 132.48708, 118.10673, 143.02557, 118.12757, 403.15515, 274.0504, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7]
['2020-10-04_os/Fridge-gus_refrigerator_1616', 151.62024, 122.93696, 52.150326, 250.13185, 67.44759, 118.16767, -1, -1, 134.3803, 102.86322, 147.76035, 103.802765, 402.17932, 276.88217, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13]
